Trip Energy Consumption,Vehicle ID,Trip Distance,Time of Day,Day of the Week,Longitude,Latitude,Speed,Current,Total Voltage,Maximum Cell Temperature of Battery,Minimum Cell Temperature of Battery,Trip Time Length
14.784,2,68,18.45,5,121.1608532,31.20516157,694.75,40.82001592,300.395,21.775,21,59
3.136,2,17,16.375,1,121.2454527,30.98922617,188.5416667,4.304181808,307.1541667,15.625,15.16666667,51
2.912,2,16,17,1,121.2546635,31.00056358,231.2631579,11.26843604,304.4052632,17.57894737,17,33
2.912,2,17,18.03703704,2,121.2477067,30.97325844,274.6666667,11.05557077,301.5481481,13.55555556,13.37037037,38
2.688,2,16,19.92857143,2,121.2353985,31.03346244,54.00793651,2.453189551,302.6563492,14,13.95238095,152
7.168,2,42,6.401709402,3,121.4211974,31.18121126,291.3076923,14.27779282,304.8,15.77777778,13.77777778,90
8.064,2,44,13.74358974,3,121.3456589,31.11418415,321.1923077,10.12309224,301.1192308,15.83333333,14.87179487,80
1.344,2,7,15,3,121.2457631,31.0124787,143.35,7.38001478,299.89,17.75,16.85,27
1.12,2,7,16.23728814,3,121.222227,31.04121484,25.57627119,2.345777669,299.3279661,18,17,140
2.688,2,17,12.84615385,4,121.2602291,30.96320395,216.3333333,6.143604654,306.5487179,11.30769231,9.58974359,50
3.136,2,16,15.01666667,4,121.2364921,31.03133832,52.79166667,3.010848344,305.0491667,13.75833333,11.91666667,158
1.344,2,7,8.168103448,5,121.2293539,31.04046076,28.23706897,1.25949764,308.6836207,10,9,150
15.008,2,78,12.84444444,5,121.1713929,31.24060379,396.7888889,13.99223749,300.5022222,13.53333333,11.97777778,129
12.992,2,58,17.91428571,5,121.1319569,31.24444531,324.3857143,15.81287235,300.5828571,16.21428571,13.3,100
3.136,2,17,16.33333333,1,121.2476301,30.95375867,99.01587302,6.838110181,304.9507937,12.47619048,11.6984127,84
2.464,2,16,19.53211009,1,121.2344672,31.03620996,47.30275229,1.695427807,303.9981651,13,12.96330275,151
5.6,2,28,12.40909091,2,121.3739564,31.12134695,289.2727273,10.00910584,305.4295455,15.88636364,15,65
5.824,2,29,13.11538462,2,121.3064658,31.07914115,465.1538462,4.561553682,303.4653846,17.61538462,16.53846154,36
3.584,2,19,16.31,2,121.2460411,30.96822104,81.31,3.147014873,301.888,17.57,16,138
3.36,2,15,18,2,121.252878,30.9940792,289.35,14.84501531,297.175,17.2,15.65,30
6.496,2,38,6.295454545,3,121.3923807,31.14278183,350.0227273,9.588651431,306.0227273,18.81818182,17,71
9.632,2,49,13.6875,3,121.3038588,31.10494125,123.25,10.68751478,301.403125,17.375,16,106
2.464,2,13,14.96774194,3,121.2463396,30.94527335,3.741935484,1.825821323,297.1,18.83870968,17.67741935,54
2.016,2,9,18,3,121.2488977,31.01788011,102.4444444,-0.4666518,298.4555556,17.66666667,15.88888889,24
2.688,2,16,16,4,121.245063,30.9638529,30.04761905,1.46668151,306.0952381,13.66666667,12.66666667,48
5.376,2,31,19.58333333,4,121.2483463,30.98340792,57.25,6.008348442,302.4333333,14.08333333,13.08333333,58
10.08,2,54,13.11764706,5,121.1422969,31.21908694,78.64705882,3.588250253,306.0529412,13.58823529,12.47058824,81
3.36,2,18,17,5,120.991362,31.343894,35.2,0.2800149,309.64,18.2,17.2,31
5.152,2,27,17.75,5,121.2172418,31.1728408,50.7,4.930015049,304.215,19.7,18,57
2.912,2,15,7,0,121.2459808,30.99139995,61.73684211,0.942120242,309.0473684,13.31578947,11.47368421,39
2.912,2,13,7.909090909,0,121.2431443,31.01946661,46.90909091,3.127287679,306.2939394,14.54545455,13,61
3.584,2,18,9.071428571,0,121.243942,30.95954093,39.85714286,-0.028556518,303.875,15.67857143,13.71428571,66
3.136,2,15,11.18390805,0,121.223431,31.04147234,5.344827586,0.488520648,302.4988506,16,14,150
2.688,2,15,17,0,121.2560922,30.97865388,24.88235294,3.176485518,304.1823529,14.29411765,13,41
3.136,2,16,18.9,0,121.2500936,31.0081192,105.8,4.7000149,299.43,14.7,13.2,30
3.584,2,17,15,1,121.2467728,30.976255,54,9.684630246,306.0923077,11.92307692,10.23076923,37
1.344,2,7,16,1,121.3121588,30.94615494,42.3125,0.38751485,307.0125,13,12,31
1.12,2,7,17.28571429,1,121.2466026,30.93288354,3.414285714,0.342872043,305.0285714,14,12,132
3.136,2,14,22,1,121.2496352,31.00566733,53.4,2.866681607,303.1866667,11.86666667,10.4,26
2.912,2,15,8.769230769,2,121.2513188,30.94995646,8.692307692,1.876937942,307.1384615,11.76923077,9.769230769,61
3.136,2,17,16.16666667,2,121.2440142,30.95725556,14.83333333,1.336126014,303.175,11.75,10.75,88
7.84,2,43,7.06557377,3,121.470943,31.23971396,12.31967213,1.355752621,305.7852459,12.74590164,9.844262295,192
8.96,2,47,12.75,3,121.3504622,31.13019115,85.35,8.060015142,300.57,10.7,9,74
3.136,2,16,15,3,121.2595771,30.99143686,60.28571429,0.085729226,304.8428571,14.28571429,12.28571429,36
2.016,2,10,16.85915493,3,121.2466043,30.93053285,110.8169014,0.146493775,300.7295775,14.01408451,12,156
3.136,2,16,20.01265823,3,121.2319434,31.03989314,26.37974684,2.367103594,295.0278481,14.94936709,11.96202532,150
2.688,2,12,12,4,121.2547931,31.08639133,3.2,1.12668158,308.2266667,8.666666667,6.666666667,41
2.912,2,17,13.08695652,4,121.2437743,31.02363522,37.17391304,4.986971439,305.8478261,10.56521739,8.695652174,60
1.12,2,6,14.06896552,4,121.2467128,30.93429386,0.551724138,0.651739041,304.237931,11.93103448,10,50
2.24,2,12,15,4,121.3018953,30.94287036,62.81818182,3.645469655,303.4090909,12,10.90909091,29
4.928,2,26,17.29166667,4,121.2008634,31.032025,7.527777778,0.277792682,302.6347222,13.84722222,12.84722222,180
8.512,2,49,13.04166667,5,121.1222423,31.25635542,40.83333333,3.341681596,305.5416667,13.04166667,11.91666667,97
6.944,2,36,17.63636364,5,121.1721004,31.21726091,44.36363636,6.372742218,305.1636364,18.45454545,16.81818182,54
3.36,2,18,17.28,0,121.2444555,30.9498678,24.04,0.736014919,307.232,10.81333333,10.73333333,176
3.584,2,16,6.857142857,1,121.2463119,31.01773286,36.17857143,2.475014987,304.5607143,9.75,9.142857143,47
1.568,2,9,15.625,1,121.2581059,31.01201488,70.25,0.100014904,304.1833333,12.875,11.95833333,57
1.792,2,9,17.1641791,1,121.246813,30.93617633,188.1492537,-4.91789573,303.5059701,13.94029851,13.94029851,138
2.016,2,10,7,2,121.2565069,31.0023018,55.53333333,1.2266815,301.94,11.86666667,11.13333333,22
1.792,2,8,15.07142857,2,121.2411019,31.027264,19,1.328586336,301.1428571,11.42857143,10.92857143,28
1.568,2,9,16.23333333,2,121.2466728,30.93669373,7.2,3.833348213,296.1633333,13.9,12.93333333,63
2.464,2,13,14.12,3,121.2472508,30.94472964,17.64,0.960014908,308.044,16.84,14.88,63
4.032,2,18,15.81034483,3,121.2267611,31.03664902,11.56896552,1.606911464,306.1913793,16.94827586,14.96551724,128
3.36,2,18,13.63157895,4,121.2473109,30.94726192,10.17105263,0.772383338,307.5605263,11.75,10.75,159
2.912,2,14,19,4,121.2533987,30.99292367,164.3333333,14.70001467,302.9,11.66666667,10.66666667,23
3.136,2,18,16.81818182,0,121.2453231,30.94379891,8.038961039,1.713001905,306.1064935,9.714285714,8.831168831,160
3.584,2,16,7.647058824,1,121.2281616,31.03589698,21.44117647,1.461779593,303.7411765,7.81372549,6.784313725,157
1.568,2,7,13.85714286,1,121.2537657,31.01561829,16.14285714,1.642872057,303.1142857,7.857142857,7.285714286,30
2.016,2,10,14.51515152,1,121.2484024,30.94520339,11.81818182,1.509105848,301.8212121,9.666666667,8.818181818,56
4.032,2,16,6.210526316,2,121.2487175,30.99066705,44.52631579,8.873699289,298.3,7.894736842,6.789473684,31
2.24,2,12,17.10526316,3,121.2458758,30.94068832,3.868421053,0.386857005,307.2684211,10.89473684,10.89473684,90
3.136,2,17,18,3,121.2499573,30.99410467,94,3.250014917,305.5166667,11.66666667,11.33333333,32
12.544,2,57,6.913043478,4,121.1236327,31.23081741,19.36956522,4.665232283,306.3782609,11.95652174,9.586956522,87
14.112,2,72,15.13157895,4,121.1932134,31.12153508,51.34210526,5.286856919,304.9026316,18.07894737,16.52631579,138
1.344,2,7,17.14545455,4,121.3144183,30.94159442,4.781818182,0.614560356,303.0418182,19,17.10909091,110
1.344,2,8,18,4,121.254374,30.934043,20.375,6.237515,300.9625,18,15.875,21
1.792,2,11,18.77777778,4,121.2610623,30.98857667,77.11111111,10.0555705,298.6888889,18.44444444,16,24
3.136,2,16,16.625,0,121.2448924,30.94575279,15.69642857,2.712514945,306.1232143,13.73214286,12.85714286,126
1.568,2,9,18,0,121.2498533,31.01701533,81,-0.466651767,305.0666667,14.33333333,13.66666667,15
2.464,2,14,15.50649351,1,121.2462587,30.93850142,1.896103896,0.483131784,307.5623377,11.92207792,11.90909091,150
0.896,2,6,18.81538462,1,121.2321685,31.04120711,0,0.412322592,305.7323077,12.95384615,11.96923077,137
2.688,2,14,14.81818182,4,121.2540662,31.00878418,72.81818182,4.736378564,300.6818182,11.72727273,10.81818182,30
10.528,2,54,12.59090909,5,121.0987997,31.26992214,39.40909091,1.459105841,305.1045455,13.09090909,11.77272727,92
14.112,2,69,18.48484848,5,121.1799531,31.10766109,17.57575758,0.818196727,306.6090909,20.21212121,18.21212121,107
3.584,2,17,16.67857143,0,121.2462354,30.95518586,11.17857143,0.364300614,307.1714286,10.46428571,9.678571429,91
3.36,2,15,19.1,0,121.2345461,31.03776707,11.8,1.267514905,304.5025,11.9625,10.9625,165
1.568,2,9,20,1,121.2428027,31.00896067,0,1.0666816,301.5666667,6,5.666666667,15
5.6,2,19,6.702702703,2,121.2390301,31.02323178,31.62162162,3.443258188,308.172973,9.513513514,6.783783784,60
3.808,2,18,10.4,2,121.2317168,30.9979804,0,0.4000149,306.98,8.2,6.2,42
2.688,2,14,12.38333333,2,121.2250325,31.03877398,33.11666667,0.326681568,302.5766667,10.93333333,8.95,153
2.24,2,12,17.79166667,2,121.246078,30.94823583,33.41666667,0.354181567,299.7958333,8.791666667,7.583333333,53
2.912,2,14,18.16666667,2,121.2534658,31.00508183,34.33333333,2.38334825,296.3833333,10.66666667,9.166666667,25
2.688,2,13,13.67346939,4,121.246273,30.94355649,14.34693878,1.004096533,306.0122449,8.653061224,7.755102041,113
1.344,2,7,15,4,121.2423624,31.030657,13.8,0.6200149,304.86,11,10.6,24
1.12,2,7,15.4,4,121.2078721,31.0445679,75.8,2.95001491,304.12,11.8,11,24
1.792,2,10,18.66666667,4,121.2279149,31.04172078,39.61111111,6.400015141,302.3333333,11,11,41
2.912,2,14,7,5,121.2293822,31.08476064,63.81818182,13.86365202,306.6636364,10.27272727,8.181818182,19
5.152,2,26,7.833333333,5,121.0832943,31.54256061,10.33333333,0.127792667,302.9888889,16,13.66666667,31
4.928,2,30,12.22222222,5,121.0340907,31.471558,33.77777778,0.4777927,306.8888889,17,14.33333333,52
16.352,2,76,18.30909091,5,121.2390271,30.95456225,4.490909091,0.530923996,302.1436364,22.8,20.8,131
1.344,2,7,20.42708333,5,121.2316403,31.04158772,2.583333333,0.953139891,298.4760417,22,18.98958333,139
2.912,2,15,16.18681319,1,121.2457335,30.93644982,2.362637363,0.562652262,306.2593407,6.879120879,5.89010989,146
1.792,2,8,18.59036145,1,121.2130118,31.02597652,9.879518072,1.051822154,304.6012048,8.855421687,7,153
1.568,2,8,11.57575758,5,121.3083593,30.95636994,5.03030303,0.957590662,302.0969697,6.96969697,5,74
1.792,2,7,14.56,5,121.2361125,31.03914749,0,0.410681567,295.248,11.94666667,8.973333333,137
2.016,2,10,17.0952381,0,121.2485034,30.93422577,2.304761905,0.571443473,306.0038095,4.942857143,3.961904762,124
3.36,2,17,16.19480519,2,121.2450532,30.94976545,15.63636364,0.553261657,302.7116883,5.727272727,5.545454545,113
2.016,2,10,17.46666667,2,121.2533323,31.0214602,45.46666667,3.87334826,300.94,7.933333333,6.933333333,33
3.808,2,14,19.14018692,3,121.2341736,31.03670503,7.093457944,2.107491554,304.2457944,11.93457944,10.93457944,152
10.752,2,57,15.45945946,4,121.0577765,31.29240724,21.86486486,3.194609638,304.2513514,11,9.405405405,129
5.824,2,31,20,4,121.0518177,31.322601,10.88888889,0.822237133,307.7111111,13,11.88888889,49
2.464,2,14,21.5952381,4,121.230497,31.0529029,4.880952381,0.43811014,303.5404762,15,13,81
2.24,2,12,13.88235294,5,121.3316246,31.08896971,1.274509804,0.690210978,307.4784314,10.8627451,8.941176471,99
5.6,2,31,15.46153846,5,121.2616078,30.97763115,37.76923077,6.8153997,303.6230769,12.38461538,11.30769231,58
10.528,2,57,7.513513514,6,121.1619686,31.23763254,33.51351351,3.743258168,305.8108108,11.51351351,9.243243243,81
5.824,2,26,10.84482759,6,121.1394381,31.29247286,15.77586207,1.881049374,304.2241379,14.79310345,11.89655172,108
4.928,2,25,12.46153846,6,121.2203151,31.16351323,30.38461538,4.738476538,301.9692308,14.92307692,12.84615385,45
3.136,2,17,16.3902439,0,121.2453226,30.95235724,17.17073171,2.551234541,306.7536585,6.414634146,5.414634146,85
3.584,2,17,18.484375,0,121.2334905,31.03733069,13.421875,0.754702417,305.034375,8.921875,6.9375,157
2.464,2,13,16.38095238,2,121.2422592,31.01712286,67.80952381,4.804776933,302.452381,4.80952381,4.523809524,43
3.584,2,15,19,2,121.2333131,31.03738954,6,0.429307831,301.220202,9.898989899,9.858585859,148
2.688,2,17,9.569444444,4,121.2449241,30.94350888,11.52777778,1.527792607,306.1458333,5.875,5.777777778,154
2.688,2,16,13.2826087,4,121.2266885,31.03771304,8.826086957,0.441319248,304.7804348,8.804347826,7.934782609,96
2.688,2,15,9.456521739,5,121.2455423,30.93684108,2.684782609,0.607623597,307.6413043,7.956521739,6.956521739,151
1.344,2,9,10.45054945,6,121.2463788,30.93382912,4.197802198,0.648366551,307.4450549,5.989010989,4.989010989,136
2.464,2,15,19.28787879,6,121.2398767,31.0299215,18.24242424,2.206075532,306.3787879,9.848484848,9.787878788,80
1.568,2,10,9.575342466,0,121.4424715,31.21784155,12.68493151,0.450699834,304.7712329,10.8630137,8.863013699,84
5.6,2,34,11.80555556,0,121.2408845,31.04912948,2.222222222,0.346311194,302.7537037,12.88888889,10.90740741,161
1.568,2,10,14.87179487,3,121.2163889,31.05068708,1.615384615,0.476937979,308.4846154,15.30769231,14.56410256,72
2.464,2,17,16.17391304,3,121.2463401,30.94894561,4.217391304,0.4000149,305.3,17.73913043,16.86956522,55
1.792,2,10,17.95061728,3,121.2338128,31.0391589,3.518518519,1.24692847,304.4049383,18,17.95061728,144
1.568,2,11,10.3814433,4,121.2504062,30.93420656,5.154639175,0.146406656,308.5319588,16.94845361,15.94845361,139
1.12,2,8,9,6,121.2503662,30.94976622,0,0.6000149,303.6888889,7,6,17
1.344,2,9,10.83157895,6,121.2473177,30.93321785,4.789473684,0.4800149,302.5126316,8,6.968421053,120
1.792,2,10,8.826086957,0,121.2582424,31.08752661,18.43478261,1.16088447,308.3826087,7.826086957,5.782608696,47
1.568,2,8,13.22772277,0,121.2234385,31.04078257,1.663366337,0.698034693,303.9415842,9.98019802,7.98019802,136
2.688,2,18,16.5106383,2,121.2452194,30.93765453,2.127659574,0.651078732,307.7457447,10.96808511,10.92553191,153
2.688,2,16,16.42857143,3,121.2422446,30.98523457,19.52380952,2.004776814,304.2666667,12.14285714,11.38095238,69
2.464,2,16,19.06603774,3,121.2118034,31.03078526,6.811320755,0.853788481,304.7396226,13,12.91509434,181
3.136,2,19,15.63013699,4,121.2443872,30.94651123,13.84931507,0.564398464,300.8561644,11.71232877,10.82191781,141
2.016,2,13,17,4,121.253072,31.008925,4.75,0.6000149,299.35,12.75,11.75,24
9.184,2,51,12.66666667,5,121.0983784,31.27515771,27.70833333,1.000014896,305.6083333,14.16666667,13.125,84
8.288,2,46,16.46666667,5,121.1065797,31.2577872,78.8,-0.666651747,306.9666667,17.93333333,16.93333333,67
3.36,2,17,17.11538462,0,121.2436249,30.96361738,34.09615385,3.317322612,305.9596154,8.480769231,8.461538462,121
2.688,2,15,19.72307692,0,121.2364299,31.03785092,4.107692308,0.244630278,305.0446154,10.95384615,9.984615385,151
2.912,2,17,14.84615385,1,121.2453198,30.93837618,7.987179487,0.762835403,307.1858974,9.884615385,8.91025641,151
2.912,2,15,16.95454545,3,121.2452975,30.95519,34.81818182,0.690923995,307.0590909,11.45454545,10.72727273,59
1.568,2,9,18.57777778,3,121.2384207,31.03554364,9.177777778,1.511126013,305.2688889,12,11.88888889,138
2.688,2,17,13.4494382,4,121.2459178,30.94000996,67.24719101,0.837093554,303.2595506,10.87640449,10.80898876,152
12.768,2,74,8.666666667,5,121.1336057,31.42218822,48.33333333,1.094459372,304.9277778,15.77777778,14.27777778,78
2.24,2,15,13.33333333,5,121.0293653,31.49565667,62,10.73334827,307.2333333,20,18.66666667,18
7.392,2,44,19,5,121.2188717,31.08006946,9.973684211,1.122383311,305.1302632,23.88157895,22.97368421,198
2.912,2,16,16.60869565,0,121.2439961,30.96684117,27.04347826,1.973927917,307.7304348,11.52173913,11.26086957,76
2.24,2,14,17.4,0,121.253904,31.011625,43.8,2.74001502,306.43,13.2,12.6,30
3.136,2,19,16.46666667,1,121.2430932,30.9596464,13.06666667,0.513348242,303.8511111,10.73333333,9.733333333,87
1.568,2,9,17,1,121.2587344,31.0049808,126.9,15.84001534,300.85,11.8,11,20
2.688,2,16,16.7704918,2,121.2456458,30.93449725,5.426229508,0.949195213,307.9344262,14.96721311,14.95081967,153
2.24,2,15,18,2,121.2493891,31.0054179,128.8,15.34001575,305.33,15.6,15.2,25
9.632,2,56,16.11764706,5,121.1473424,31.21753224,43.64705882,1.152956082,307.3647059,22.70588235,21.70588235,107
2.24,2,14,18.25,5,120.986686,31.3475555,35.75,0.5500149,307.55,26,25,21
3.808,2,24,20.70909091,5,121.2338791,31.05501284,7.272727273,1.994560396,303.22,25.07272727,25,166
2.912,2,16,16.91304348,0,121.2444998,30.94845983,14.60869565,0.291319248,307.7043478,16.73913043,15.73913043,79
2.912,2,17,19.00847458,0,121.2340124,31.03719036,8.847457627,0.077980981,305.8601695,17.95762712,17.89830508,156
2.688,2,12,15,1,121.244982,31.0069625,109.5,29.45001523,304.55,13.5,12,24
4.256,2,18,6.461538462,2,121.2390915,31.03131964,66.92307692,5.394886744,303.9333333,8.076923077,6.923076923,59
6.944,2,35,9.752941176,2,121.2276867,31.03433416,10.21176471,0.564720788,302.1294118,11.47058824,10.47058824,186
11.648,2,71,7.259259259,5,121.1979664,31.23722767,53.07407407,0.918533425,306.7222222,8.407407407,7.518518519,85
5.376,2,33,12.66666667,5,121.0309404,31.48192756,78,6.400014944,307.5888889,15,14.44444444,56
3.808,2,22,16,5,121.0992149,31.30719329,51.57142857,2.678586279,308.4928571,18.5,17.85714286,35
5.376,2,26,16.84210526,5,121.2217301,31.14644716,30.94736842,4.768436032,304.9789474,19.78947368,18.26315789,53
2.016,2,10,16,0,121.240189,31.02157515,36.15384615,3.246168777,308.2615385,11.46153846,11.23076923,33
2.464,2,15,18.66666667,0,121.2321777,31.02938233,24.66666667,1.262514908,306.6041667,13.91666667,13.70833333,77
1.344,2,8,15,1,121.2294891,31.03616457,69.57142857,2.628586386,304.4,11,10.28571429,21
3.808,2,22,12,5,121.211,31.19803625,31.5,1.987514912,307.3625,17.375,17.25,39
1.344,2,7,14.85714286,5,120.9528389,31.37516543,61.85714286,1.385729234,303.5285714,20,19.85714286,28
5.6,2,35,19.5,5,121.2252718,31.07091864,6.935897436,0.361553364,303.2,23,21.11538462,188
1.344,2,8,16,0,121.2467413,31.00672525,115.75,15.5000147,306.4,15,14.25,20
1.12,2,7,19.92857143,4,121.2325975,31.04047814,3.619047619,0.86191964,304.9428571,14,14,140
1.568,2,10,13,5,121.209896,31.229178,0,0.833348267,307.0333333,15,14.66666667,23
2.24,2,14,18.09090909,5,121.2350471,31.04439464,4.854545455,1.470924013,303.6381818,22,21,149
2.688,2,15,17.28571429,0,121.2497846,30.93812018,26.60714286,1.398229189,307.2696429,18.91071429,17.91071429,151
3.136,2,17,7,2,121.2308045,31.03767186,7.581081081,2.577042007,306.8189189,17.89189189,16.98648649,141
1.12,2,7,10.11666667,2,121.2196257,31.041275,7.733333333,2.321681605,304.1083333,19.96666667,19,140
2.24,2,12,9.695652174,5,121.1802997,31.07348032,2.68115942,0.775377222,308.1942029,17.95652174,16.95652174,148
2.016,2,14,11.66666667,0,121.245972,30.93551172,7.087719298,0.39475174,303.977193,13.96491228,13,146
1.344,2,9,16.80769231,0,121.2343988,31.04249819,157.2115385,-4.690369619,301.7576923,17.96153846,16.96153846,142
1.344,2,9,6,2,121.2526566,31.01580763,99.25,5.1750152,305.975,14.375,14,16
3.136,2,16,8.416666667,2,121.248402,31.00276967,36.33333333,0.250014892,304.7916667,15.16666667,15.08333333,45
10.752,2,74,7.555555556,5,121.1565429,31.34441633,40.11111111,1.844459361,306.8888889,19.94444444,18.83333333,114
6.496,2,36,16.83823529,5,121.2200758,31.12759779,12.76470588,1.963250244,305.7676471,27.97058824,27.89705882,193
3.136,2,18,18.03030303,1,121.2459888,30.94024167,6.212121212,0.951530055,307.6030303,18.81818182,18.81818182,103
3.36,2,20,15.69230769,4,121.002412,31.35159677,13.23076923,0.123091831,305.2307692,24.84615385,23.84615385,55
9.632,2,57,13.42105263,5,121.2055288,31.0884465,8.947368421,1.540804397,305.4026316,22.64473684,21.72368421,211
2.016,2,13,17.2037037,0,121.2470649,30.94289976,158.6666667,17.4259401,306.4111111,19.85185185,18.92592593,146
2.016,2,14,15.59259259,4,121.246565,30.94875207,3.740740741,0.640755637,304.2407407,23,22,93
0.896,2,8,17.35714286,4,121.2495269,30.93305993,104.5714286,2.114300589,303.4,24,23,96
2.912,2,22,19.86666667,4,121.2328244,31.03791409,4.311111111,1.173348273,300.2911111,24.95555556,23.95555556,162
9.184,2,56,13.125,5,121.1487063,31.2172475,66.125,4.737514744,306.65,19.1875,17.6875,111
